SOURCEID,SAMPLEID,LONWGS84,LATWGS84,UHDICM,LHDICM,ORCDRC,BLD
Alterra_2628,2628_5,6.81471388,52.32001955,100,120,0.580046404,NA
Alterra_2645,2645_1,6.720285674,52.33838019,5,25,17.98143852,1.481
Alterra_2645,2645_2,6.720285674,52.33838019,25,55,0.580046404,1.676
Alterra_2645,2645_3,6.720285674,52.33838019,55,100,0,1.752
Alterra_2646,2646_1,6.752033257,52.32570351,5,12,27.26218097,1.359
Alterra_2646,2646_3,6.752033257,52.32570351,22,37,8.700696056,1.546
Alterra_2646,2646_4,6.752033257,52.32570351,37,71,3.480278422,1.579
Alterra_2646,2646_5,6.752033257,52.32570351,71,105,1.740139211,1.627
Alterra_2646,2646_7,6.752033257,52.32570351,114,160,0.580046404,NA
Alterra_2657,2657_1,6.679774683,52.41864821,5,23,46.4037123,NA
Alterra_2657,2657_2,6.679774683,52.41864821,23,32,447.2157773,1.053
Alterra_2657,2657_3,6.679774683,52.41864821,32,46,339.9071926,0.276
Alterra_2657,2657_5,6.679774683,52.41864821,55,63,23.20185615,1.487
Alterra_2657,2657_6,6.679774683,52.41864821,63,85,8.120649652,1.616
Alterra_2657,2657_7,6.679774683,52.41864821,85,113,2.320185615,1.727
Alterra_2686,2686_1,6.276726995,52.35495123,0,15,49.88399072,NA
Alterra_2686,2686_2,6.276726995,52.35495123,15,20,49.88399072,NA
Alterra_2686,2686_3,6.276726995,52.35495123,20,25,49.88399072,NA
Alterra_2744,2744_1,5.351126277,52.13548324,5,10,46.4037123,NA
Alterra_2744,2744_2,5.351126277,52.13548324,15,20,9.860788863,NA
Alterra_2744,2744_3,5.351126277,52.13548324,22,25,110.7888631,NA
Alterra_2744,2744_4,5.351126277,52.13548324,25,28,23.20185615,NA
Alterra_2744,2744_5,5.351126277,52.13548324,42,48,12.18097448,NA
Alterra_2744,2744_6,5.351126277,52.13548324,50,60,5.220417633,NA
Alterra_2744,2744_7,5.351126277,52.13548324,75,90,3.480278422,NA
Alterra_2752,2752_1,5.462212889,52.22633232,5,20,24.94199536,NA
Alterra_2752,2752_2,5.462212889,52.22633232,20,55,13.92111369,NA
Alterra_2752,2752_3,5.462212889,52.22633232,80,100,2.320185615,NA
Alterra_2756,2756_1,5.23874029,52.06699662,5,30,13.92111369,NA
Alterra_2756,2756_4,5.23874029,52.06699662,80,100,1.740139211,NA
Alterra_2756,2756_5,5.23874029,52.06699662,100,120,1.740139211,NA
Alterra_2783,2783_1,5.310043549,52.2007158,3,12,48.72389791,NA
Alterra_2783,2783_2,5.310043549,52.2007158,12,30,24.36194896,NA
Alterra_2783,2783_3,5.310043549,52.2007158,30,60,17.98143852,NA
Alterra_2787,2787_1,5.19697398,52.08032886,0,23,17.40139211,NA
Alterra_2787,2787_2,5.19697398,52.08032886,23,55,4.64037123,NA
Alterra_2787,2787_4,5.19697398,52.08032886,97,120,2.900232019,NA
Alterra_2797,2797_1,5.145133044,52.11708481,5,30,66.12529002,NA
Alterra_2797,2797_2,5.145133044,52.11708481,40,70,120.0696056,NA
Alterra_2797,2797_3,5.145133044,52.11708481,70,100,9.280742459,NA
Alterra_2799,2799_1,5.055565771,52.0475238,0,7,66.70533643,NA
Alterra_2799,2799_2,5.055565771,52.0475238,7,25,20.30162413,NA
Alterra_2799,2799_3,5.055565771,52.0475238,25,55,6.960556845,NA
Alterra_2799,2799_4,5.055565771,52.0475238,55,83,6.380510441,NA
Alterra_2799,2799_5,5.055565771,52.0475238,83,100,5.220417633,NA
Alterra_2800,2800_1,5.070642041,52.09039364,0,18,26.68213457,NA
Alterra_2800,2800_2,5.070642041,52.09039364,18,35,13.34106729,NA
Alterra_2800,2800_3,5.070642041,52.09039364,35,75,5.220417633,NA
Alterra_2800,2800_4,5.070642041,52.09039364,75,95,6.380510441,NA
Alterra_2800,2800_5,5.070642041,52.09039364,95,120,4.64037123,NA
Alterra_2803,2803_1,5.160276672,52.09630763,0,25,43.50348028,NA
Alterra_2803,2803_3,5.160276672,52.09630763,30,50,26.68213457,NA
Alterra_2803,2803_4,5.160276672,52.09630763,50,65,59.74477958,NA
Alterra_2803,2803_5,5.160276672,52.09630763,65,80,0.580046404,NA
Alterra_2803,2803_7,5.160276672,52.09630763,90,110,2.900232019,NA
Alterra_2804,2804_1,5.051112532,52.14557115,5,20,56.26450116,NA
Alterra_2804,2804_2,5.051112532,52.14557115,30,40,17.40139211,NA
Alterra_2804,2804_3,5.051112532,52.14557115,50,60,3.480278422,NA
Alterra_2814,2814_1,5.146482775,52.24597435,0,5,127.0301624,NA
Alterra_2814,2814_2,5.146482775,52.24597435,5,10,4.060324826,NA
Alterra_2814,2814_3,5.146482775,52.24597435,10,25,1.160092807,NA
Alterra_2814,2814_4,5.146482775,52.24597435,25,38,6.380510441,NA
Alterra_2814,2814_5,5.146482775,52.24597435,38,50,31.3225058,NA
Alterra_2814,2814_6,5.146482775,52.24597435,50,65,12.18097448,NA
Alterra_2814,2814_7,5.146482775,52.24597435,65,88,5.220417633,NA
Alterra_2814,2814_8,5.146482775,52.24597435,88,105,2.320185615,NA
Alterra_2814,2814_9,5.146482775,52.24597435,105,120,1.160092807,NA
Alterra_2819,2819_1,5.105769065,52.17766638,5,20,61.48491879,NA
Alterra_2819,2819_2,5.105769065,52.17766638,30,50,46.4037123,NA
Alterra_2819,2819_3,5.105769065,52.17766638,60,80,14.50116009,NA
Alterra_2826,2826_1,5.054796231,52.07264347,3,20,39.44315545,NA
Alterra_2826,2826_3,5.054796231,52.07264347,25,38,10.44083527,NA
Alterra_2826,2826_4,5.054796231,52.07264347,40,55,68.44547564,NA
Alterra_2826,2826_5,5.054796231,52.07264347,55,80,6.380510441,NA
Alterra_2826,2826_6,5.054796231,52.07264347,85,100,4.64037123,NA
Alterra_2839,2839_1,4.93891281,52.21085563,0,20,305.1044084,NA
Alterra_2839,2839_2,4.93891281,52.21085563,20,35,240.7192575,NA
Alterra_2839,2839_3,4.93891281,52.21085563,40,55,396.1716937,NA
Alterra_2839,2839_4,4.93891281,52.21085563,70,100,419.3735499,NA
Alterra_2840,2840_1,4.969028678,52.19002415,5,30,142.1113689,NA
Alterra_2840,2840_2,4.969028678,52.19002415,35,50,170.5336427,NA
Alterra_2840,2840_4,4.969028678,52.19002415,60,100,335.2668213,NA
Alterra_2841,2841_1,5.116373877,52.21292378,0,18,62.6450116,NA
Alterra_2841,2841_2,5.116373877,52.21292378,18,41,428.0742459,NA
Alterra_2841,2841_3,5.116373877,52.21292378,41,55,82.36658933,NA
Alterra_2841,2841_4,5.116373877,52.21292378,55,66,24.94199536,NA
Alterra_2841,2841_5,5.116373877,52.21292378,66,80,13.34106729,NA
Alterra_2846,2846_1,4.718640744,52.05962085,0,10,186.774942,NA
Alterra_2848,2848_1,4.85475657,52.10903069,5,15,160.6728538,NA
Alterra_2848,2848_2,4.85475657,52.10903069,25,35,111.9489559,NA
Alterra_2848,2848_3,4.85475657,52.10903069,40,80,301.6241299,NA
Alterra_2851,2851_1,4.775273984,52.08752261,2,8,124.7099768,NA
Alterra_2851,2851_2,4.775273984,52.08752261,12,22,91.06728538,NA
Alterra_2851,2851_3,4.775273984,52.08752261,30,40,58.00464037,NA
Alterra_2851,2851_4,4.775273984,52.08752261,60,90,227.9582367,NA
Alterra_2860,2860_1,4.688331874,52.17961812,5,20,29.58236659,NA
Alterra_2860,2860_3,4.688331874,52.17961812,30,40,11.60092807,NA
Alterra_2860,2860_4,4.688331874,52.17961812,90,100,5.220417633,NA
Alterra_2863,2863_1,4.674777016,52.25930672,0,18,22.62180974,1.43
Alterra_2863,2863_2,4.674777016,52.25930672,18,23,19.72157773,1.43
Alterra_2863,2863_5,4.674777016,52.25930672,36,56,2.900232019,1.51
Alterra_2863,2863_6,4.674777016,52.25930672,56,80,6.380510441,1.34
Alterra_2863,2863_7,4.674777016,52.25930672,80,100,5.220417633,1.28
Alterra_2944,2944_1,5.945266447,52.48226711,3,15,79.46635731,NA
Alterra_2944,2944_2,5.945266447,52.48226711,18,30,192.575406,NA
Alterra_2944,2944_3,5.945266447,52.48226711,34,38,54.52436195,NA
Alterra_2944,2944_4,5.945266447,52.48226711,40,65,2.900232019,NA
Alterra_2946,2946_1,6.027816908,52.4748394,5,20,17.40139211,NA
Alterra_2946,2946_2,6.027816908,52.4748394,25,30,4.060324826,NA
Alterra_2946,2946_3,6.027816908,52.4748394,35,50,1.740139211,NA
Alterra_3001,3001_1,4.910342783,52.33756259,0,10,44.66357309,NA
Alterra_3001,3001_2,4.910342783,52.33756259,10,25,44.66357309,NA
Alterra_3005,3005_2,5.622947189,52.45314872,23,28,14.50116009,NA
Alterra_3005,3005_3,5.622947189,52.45314872,35,45,20.88167053,NA
Alterra_3005,3005_4,5.622947189,52.45314872,50,60,41.18329466,NA
Alterra_3005,3005_5,5.622947189,52.45314872,60,75,71.92575406,NA
Alterra_3005,3005_6,5.622947189,52.45314872,75,95,58.58468677,NA
Alterra_3005,3005_7,5.622947189,52.45314872,95,100,3.480278422,NA
Alterra_3005,3005_8,5.622947189,52.45314872,100,115,4.64037123,NA
Alterra_3010,3010_1,4.746966669,52.27095485,10,15,159.512761,0.593
Alterra_3010,3010_2,4.746966669,52.27095485,32,37,165.8932715,0.541
Alterra_3010,3010_3,4.746966669,52.27095485,59,64,209.3967517,NA
Alterra_3010,3010_4,4.746966669,52.27095485,78,83,220.9976798,0.389
Alterra_3011,3011_1,4.729369415,52.36613015,0,20,43.50348028,1.134
Alterra_3011,3011_2,4.729369415,52.36613015,40,45,9.280742459,1.295
Alterra_3011,3011_3,4.729369415,52.36613015,50,80,8.700696056,NA
Alterra_3011,3011_4,4.729369415,52.36613015,80,110,5.800464037,NA
Alterra_3012,3012_1,4.728491838,52.35107063,0,35,16.2412993,NA
Alterra_3012,3012_2,4.728491838,52.35107063,40,50,8.700696056,NA
Alterra_3012,3012_4,4.728491838,52.35107063,60,100,4.060324826,NA
Alterra_3016,3016_1,4.764097924,52.3553529,0,25,23.78190255,NA
Alterra_3023,3023_1,4.677975781,52.28835732,0,15,12.18097448,NA
Alterra_3023,3023_2,4.677975781,52.28835732,20,30,12.76102088,NA
Alterra_3023,3023_4,4.677975781,52.28835732,40,50,5.220417633,NA
Alterra_3023,3023_5,4.677975781,52.28835732,62,68,4.64037123,NA
Alterra_3023,3023_7,4.677975781,52.28835732,80,100,4.64037123,NA
Alterra_3028,3028_1,4.595943553,52.33515884,5,40,27.26218097,NA
Alterra_3028,3028_2,4.595943553,52.33515884,40,55,20.88167053,NA
Alterra_3028,3028_3,4.595943553,52.33515884,55,70,16.2412993,NA
Alterra_3028,3028_4,4.595943553,52.33515884,70,80,301.6241299,NA
Alterra_3028,3028_5,4.595943553,52.33515884,80,90,435.0348028,NA
Alterra_3028,3028_6,4.595943553,52.33515884,90,140,469.837587,NA
Alterra_3029,3029_2,4.606936209,52.33999548,0,8,37.70301624,NA
Alterra_3029,3029_3,4.606936209,52.33999548,8,15,12.76102088,NA
Alterra_3029,3029_4,4.606936209,52.33999548,20,35,2.900232019,NA
Alterra_3029,3029_5,4.606936209,52.33999548,40,60,1.740139211,NA
Alterra_3029,3029_6,4.606936209,52.33999548,70,120,2.320185615,NA
Alterra_3030,3030_1,4.60202217,52.3067073,3,20,29.00232019,NA
Alterra_3030,3030_2,4.60202217,52.3067073,20,40,78.8863109,NA
Alterra_3030,3030_3,4.60202217,52.3067073,40,75,21.46171694,NA
Alterra_3103,3103_1,6.125609516,52.27132404,0,12,58.00464037,NA
Alterra_3103,3103_2,6.125609516,52.27132404,25,50,13.34106729,NA
Alterra_3103,3103_3,6.125609516,52.27132404,75,90,4.64037123,NA
Alterra_3108,3108_1,6.086671195,52.30607492,0,18,30.16241299,NA
Alterra_3108,3108_2,6.086671195,52.30607492,25,45,8.700696056,NA
Alterra_3108,3108_5,6.086671195,52.30607492,105,120,4.64037123,NA
Alterra_3162,3162_2,6.186869733,52.37410792,6,20,59.16473318,NA
Alterra_3162,3162_3,6.186869733,52.37410792,20,27,20.30162413,NA
Alterra_3162,3162_4,6.186869733,52.37410792,27,33,6.960556845,NA
Alterra_3162,3162_8,6.186869733,52.37410792,65,90,7.540603248,NA
Alterra_3168,3168_2,6.092371093,52.47105762,8,33,25.52204176,NA
Alterra_3168,3168_3,6.092371093,52.47105762,33,69,3.480278422,NA
Alterra_3168,3168_5,6.092371093,52.47105762,105,117,3.480278422,NA
Alterra_3343,3343_1,4.674571039,52.5736531,5,19,26.68213457,NA
Alterra_3343,3343_2,4.674571039,52.5736531,19,32,11.60092807,NA
Alterra_3343,3343_3,4.674571039,52.5736531,32,42,2.320185615,NA
Alterra_3343,3343_4,4.674571039,52.5736531,42,49,1.740139211,NA
Alterra_3343,3343_5,4.674571039,52.5736531,49,75,1.160092807,NA
Alterra_3343,3343_7,4.674571039,52.5736531,85,100,1.160092807,NA
Alterra_3345,3345_1,4.715528207,52.55771435,5,15,63.225058,NA
Alterra_3345,3345_2,4.715528207,52.55771435,15,29,33.06264501,NA
Alterra_3345,3345_3,4.715528207,52.55771435,29,51,24.36194896,NA
Alterra_3347,3347_1,4.616418767,52.58385028,2,10,26.10208817,NA
Alterra_3347,3347_2,4.616418767,52.58385028,10,20,5.220417633,NA
Alterra_3347,3347_3,4.616418767,52.58385028,30,50,1.740139211,NA
Alterra_3347,3347_4,4.616418767,52.58385028,60,110,1.160092807,NA
Alterra_3365,3365_1,4.678369856,52.52545778,5,15,56.84454756,NA
Alterra_3365,3365_3,4.678369856,52.52545778,35,65,2.320185615,NA
Alterra_3365,3365_4,4.678369856,52.52545778,75,90,1.160092807,NA
Alterra_3370,3370_2,4.711156445,52.69856589,10,30,8.700696056,1.15
Alterra_3370,3370_3,4.711156445,52.69856589,40,60,1.160092807,1.08
Alterra_3370,3370_5,4.711156445,52.69856589,70,85,162.9930394,NA
Alterra_3370,3370_7,4.711156445,52.69856589,115,125,4.64037123,NA
Alterra_3371,3371_1,4.652801268,52.62744511,5,55,9.280742459,NA
Alterra_3371,3371_2,4.652801268,52.62744511,55,70,8.120649652,NA
Alterra_3371,3371_3,4.652801268,52.62744511,70,90,1.160092807,NA
Alterra_3372,3372_1,4.670183691,52.67104983,2,7,29.00232019,NA
Alterra_3372,3372_2,4.670183691,52.67104983,7,14,4.060324826,NA
Alterra_3372,3372_3,4.670183691,52.67104983,14,35,2.320185615,NA
Alterra_3372,3372_4,4.670183691,52.67104983,40,60,1.160092807,NA
Alterra_3372,3372_5,4.670183691,52.67104983,70,120,0.580046404,NA
Alterra_3372,3372_6,4.670183691,52.67104983,125,140,4.64037123,NA
Alterra_3398,3398_2,6.241989352,52.53271768,3,28,13.34106729,NA
Alterra_3398,3398_3,6.241989352,52.53271768,28,60,1.160092807,NA
Alterra_3398,3398_4,6.241989352,52.53271768,60,80,2.320185615,NA
Alterra_3398,3398_5,6.241989352,52.53271768,80,95,0.580046404,NA
Alterra_3398,3398_6,6.241989352,52.53271768,95,120,0.580046404,NA
Alterra_3399,3399_1,6.216484149,52.57931975,5,25,45.82366589,NA
Alterra_3399,3399_2,6.216484149,52.57931975,30,40,2.320185615,NA
Alterra_3399,3399_3,6.216484149,52.57931975,50,60,0,NA
Alterra_3409,3409_6,6.29761605,52.65004184,35,45,4.64037123,NA
Alterra_3409,3409_8,6.29761605,52.65004184,55,65,1.740139211,NA
Alterra_3409,3409_9,6.29761605,52.65004184,85,95,1.160092807,NA
Alterra_3412,3412_2,6.074996058,52.55087957,4,15,47.5638051,NA
Alterra_3412,3412_3,6.074996058,52.55087957,15,45,11.02088167,NA
Alterra_3412,3412_5,6.074996058,52.55087957,55,65,46.9837587,NA
Alterra_3412,3412_6,6.074996058,52.55087957,65,71,12.76102088,NA
Alterra_3412,3412_7,6.074996058,52.55087957,71,100,7.540603248,NA
Alterra_3412,3412_8,6.074996058,52.55087957,100,120,2.900232019,NA
Alterra_3413,3413_2,6.078110619,52.49086948,3,18,15.6612529,NA
Alterra_3413,3413_3,6.078110619,52.49086948,18,40,5.220417633,NA
Alterra_3413,3413_4,6.078110619,52.49086948,40,75,3.480278422,NA
Alterra_3413,3413_5,6.078110619,52.49086948,75,120,1.160092807,NA
Alterra_3416,3416_1,5.977809491,52.52704704,8,13,73.66589327,NA
Alterra_3416,3416_2,5.977809491,52.52704704,20,30,13.34106729,NA
Alterra_3416,3416_3,5.977809491,52.52704704,42,54,16.2412993,NA
Alterra_3416,3416_4,5.977809491,52.52704704,60,80,198.3758701,NA
Alterra_3424,3424_1,6.247561087,52.64457281,10,20,32.48259861,NA
Alterra_3424,3424_2,6.247561087,52.64457281,40,50,4.060324826,NA
Alterra_3424,3424_3,6.247561087,52.64457281,70,95,1.740139211,NA
Alterra_3451,3451_1,4.6285657,52.43527283,3,17,33.64269142,NA
Alterra_3451,3451_2,4.6285657,52.43527283,20,38,9.280742459,NA
Alterra_3451,3451_4,4.6285657,52.43527283,50,80,1.740139211,NA
Alterra_3451,3451_6,4.6285657,52.43527283,110,135,0.580046404,NA
Alterra_3452,3452_1,4.696750989,52.40535601,3,20,106.7285383,NA
Alterra_3452,3452_2,4.696750989,52.40535601,20,30,62.6450116,NA
Alterra_3452,3452_3,4.696750989,52.40535601,30,40,232.0185615,NA
Alterra_3452,3452_4,4.696750989,52.40535601,45,70,435.0348028,NA
Alterra_3452,3452_5,4.696750989,52.40535601,70,130,458.2366589,NA
Alterra_3458,3458_1,4.758370098,52.4384144,0,30,34.80278422,NA
Alterra_3458,3458_2,4.758370098,52.4384144,38,43,27.26218097,NA
Alterra_3458,3458_3,4.758370098,52.4384144,52,85,510.4408353,NA
Alterra_3458,3458_4,4.758370098,52.4384144,85,105,522.0417633,NA
Alterra_3458,3458_5,4.758370098,52.4384144,105,125,423.4338747,NA
Alterra_3467,3467_1,4.637431122,52.45883225,5,10,38.28306265,1.047
Alterra_3467,3467_2,4.637431122,52.45883225,17,22,12.76102088,1.207
Alterra_3467,3467_3,4.637431122,52.45883225,30,75,2.900232019,NA
Alterra_3467,3467_4,4.637431122,52.45883225,85,115,1.160092807,NA
Alterra_3469,3469_1,4.607758317,52.42268967,1,6,15.6612529,1.174
Alterra_3469,3469_2,4.607758317,52.42268967,10,15,2.320185615,1.469
Alterra_3469,3469_3,4.607758317,52.42268967,22,27,2.900232019,1.379
Alterra_3469,3469_4,4.607758317,52.42268967,40,45,1.160092807,1.482
Alterra_3470,3470_1,4.679081542,52.45809969,0,35,26.10208817,NA
Alterra_3470,3470_3,4.679081542,52.45809969,45,58,1.740139211,1.619
Alterra_3470,3470_4,4.679081542,52.45809969,58,67,23.78190255,1.02
Alterra_3470,3470_5,4.679081542,52.45809969,67,100,1.740139211,NA
Alterra_3471,3471_1,4.693806019,52.48083565,0,25,26.68213457,NA
Alterra_3471,3471_2,4.693806019,52.48083565,25,75,17.98143852,NA
Alterra_3471,3471_3,4.693806019,52.48083565,75,95,70.76566125,NA
Alterra_3471,3471_4,4.693806019,52.48083565,95,120,78.3062645,NA
Alterra_3478,3478_1,4.474606338,52.26354808,0,40,5.800464037,1.292
Alterra_3478,3478_2,4.474606338,52.26354808,40,58,5.800464037,NA
Alterra_3478,3478_3,4.474606338,52.26354808,58,65,1.740139211,NA
Alterra_3481,3481_1,4.528337717,52.30304928,5,10,8.700696056,1.289
Alterra_3481,3481_2,4.528337717,52.30304928,20,25,1.740139211,1.469
Alterra_3481,3481_3,4.528337717,52.30304928,40,45,1.740139211,1.479
Alterra_3481,3481_4,4.528337717,52.30304928,70,75,0.580046404,1.523
Alterra_3484,3484_1,6.81813076,52.65322954,0,18,79.46635731,NA
Alterra_3484,3484_2,6.81813076,52.65322954,18,40,49.88399072,NA
Alterra_3484,3484_3,6.81813076,52.65322954,40,60,10.44083527,NA
Alterra_3484,3484_4,6.81813076,52.65322954,60,80,2.320185615,NA
Alterra_3489,3489_1,6.879412732,52.70168695,0,15,118.9095128,NA
Alterra_3489,3489_2,6.879412732,52.70168695,15,25,540.0232019,NA
Alterra_3489,3489_3,6.879412732,52.70168695,25,70,549.3039443,NA
Alterra_3489,3489_4,6.879412732,52.70168695,70,90,548.1438515,NA
Alterra_3489,3489_5,6.879412732,52.70168695,90,105,14.50116009,NA
Alterra_3489,3489_6,6.879412732,52.70168695,105,115,2.320185615,NA
Alterra_3489,3489_7,6.879412732,52.70168695,115,125,7.540603248,NA
Alterra_3491,3491_1,6.653950212,52.57442467,0,13,36.54292343,NA
Alterra_3491,3491_2,6.653950212,52.57442467,13,22,30.16241299,NA
Alterra_3491,3491_3,6.653950212,52.57442467,22,40,6.380510441,NA
Alterra_3491,3491_4,6.653950212,52.57442467,40,76,0,NA
Alterra_3491,3491_5,6.653950212,52.57442467,80,120,0,NA
Alterra_3496,3496_1,7.019820368,52.64168684,0,10,397.3317865,NA
Alterra_3496,3496_2,7.019820368,52.64168684,10,66,553.3642691,NA
Alterra_3496,3496_3,7.019820368,52.64168684,66,115,509.8607889,NA
Alterra_3496,3496_4,7.019820368,52.64168684,115,125,74.24593968,NA
Alterra_3496,3496_5,7.019820368,52.64168684,125,150,31.3225058,NA
Alterra_3496,3496_6,7.019820368,52.64168684,150,165,3.480278422,NA
Alterra_3518,3518_1,5.469761267,52.54700253,0,20,30.7424594,NA
Alterra_3518,3518_2,5.469761267,52.54700253,20,25,30.7424594,NA
Alterra_3542,3542_1,5.005372835,52.49680751,0,6,96.86774942,NA
Alterra_3542,3542_2,5.005372835,52.49680751,6,22,51.04408353,NA
Alterra_3542,3542_3,5.005372835,52.49680751,22,48,20.88167053,NA
Alterra_3542,3542_5,5.005372835,52.49680751,52,60,66.70533643,NA
Alterra_3542,3542_6,5.005372835,52.49680751,60,75,81.20649652,NA
Alterra_3542,3542_7,5.005372835,52.49680751,75,95,82.94663573,NA
Alterra_3545,3545_2,4.984841794,52.53601453,8,15,203.5962877,NA
Alterra_3545,3545_3,4.984841794,52.53601453,15,20,301.6241299,NA
Alterra_3545,3545_4,4.984841794,52.53601453,20,28,404.2923434,NA
Alterra_3545,3545_5,4.984841794,52.53601453,28,38,515.0812065,NA
Alterra_3545,3545_6,4.984841794,52.53601453,38,48,517.4013921,0.12
Alterra_3553,3553_2,5.056549425,52.50594853,13,20,34.80278422,NA
Alterra_3553,3553_3,5.056549425,52.50594853,20,33,18.56148492,NA
Alterra_3571,3571_1,6.946221201,52.79547652,0,15,20.30162413,NA
Alterra_3571,3571_2,6.946221201,52.79547652,20,30,4.060324826,NA
Alterra_3571,3571_3,6.946221201,52.79547652,40,50,1.160092807,NA
Alterra_3571,3571_4,6.946221201,52.79547652,70,80,0.580046404,NA
Alterra_3577,3577_2,6.805658399,52.77966144,35,40,36.54292343,NA
Alterra_3577,3577_3,6.805658399,52.77966144,40,48,10.44083527,NA
Alterra_3577,3577_6,6.805658399,52.77966144,70,80,6.380510441,NA
Alterra_3578,3578_1,6.857062993,52.78982383,0,25,51.04408353,NA
Alterra_3578,3578_2,6.857062993,52.78982383,25,90,2.900232019,NA
Alterra_3578,3578_3,6.857062993,52.78982383,90,120,3.480278422,NA
Alterra_3610,3610_1,6.684428641,52.61246594,0,15,96.86774942,NA
Alterra_3610,3610_2,6.684428641,52.61246594,15,35,16.2412993,NA
Alterra_3610,3610_3,6.684428641,52.61246594,35,70,8.120649652,NA
Alterra_3610,3610_4,6.684428641,52.61246594,70,105,24.94199536,NA
Alterra_3614,3614_1,6.737116426,52.68621956,0,22,59.74477958,NA
Alterra_3614,3614_3,6.737116426,52.68621956,32,43,23.78190255,NA
Alterra_3614,3614_5,6.737116426,52.68621956,58,88,1.740139211,NA
Alterra_3656,3656_2,6.118978103,52.55803123,5,25,13.92111369,NA
Alterra_3656,3656_3,6.118978103,52.55803123,25,40,5.220417633,NA
Alterra_3656,3656_4,6.118978103,52.55803123,40,80,1.160092807,NA
Alterra_3656,3656_5,6.118978103,52.55803123,80,120,1.160092807,NA
Alterra_3657,3657_1,6.155999486,52.51196042,0,27,26.68213457,NA
Alterra_3657,3657_2,6.155999486,52.51196042,27,37,4.64037123,NA
Alterra_3657,3657_3,6.155999486,52.51196042,37,51,3.480278422,NA
Alterra_3657,3657_4,6.155999486,52.51196042,51,85,2.320185615,NA
Alterra_3657,3657_5,6.155999486,52.51196042,85,120,1.160092807,NA
Alterra_3663,3663_1,5.176621082,52.65334245,15,20,30.16241299,1.278
Alterra_3663,3663_2,5.176621082,52.65334245,36,41,15.6612529,1.391
Alterra_3663,3663_3,5.176621082,52.65334245,47,52,7.540603248,1.44
Alterra_3663,3663_4,5.176621082,52.65334245,68,73,3.480278422,1.476
Alterra_3663,3663_5,5.176621082,52.65334245,98,103,2.900232019,1.473
Alterra_3671,3671_2,5.039823095,52.68501552,23,28,29.00232019,NA
Alterra_3671,3671_3,5.039823095,52.68501552,32,44,4.64037123,NA
Alterra_3671,3671_5,5.039823095,52.68501552,62,75,3.480278422,NA
Alterra_3674,3674_1,5.108489964,52.67746731,5,15,79.46635731,NA
Alterra_3674,3674_2,5.108489964,52.67746731,15,24,76.56612529,NA
Alterra_3674,3674_3,5.108489964,52.67746731,24,33,30.7424594,NA
Alterra_3674,3674_4,5.108489964,52.67746731,33,48,13.34106729,NA
Alterra_3674,3674_5,5.108489964,52.67746731,48,68,8.700696056,NA
Alterra_3674,3674_6,5.108489964,52.67746731,68,93,4.64037123,NA
Alterra_3674,3674_7,5.108489964,52.67746731,93,130,4.64037123,NA
Alterra_3681,3681_1,5.097334855,52.68741622,0,23,80.62645012,NA
Alterra_3681,3681_2,5.097334855,52.68741622,23,30,20.88167053,NA
Alterra_3681,3681_3,5.097334855,52.68741622,30,46,4.64037123,NA
Alterra_3681,3681_4,5.097334855,52.68741622,46,55,9.280742459,NA
Alterra_3681,3681_5,5.097334855,52.68741622,55,60,46.4037123,NA
Alterra_3681,3681_7,5.097334855,52.68741622,68,80,6.960556845,NA
Alterra_3681,3681_8,5.097334855,52.68741622,80,90,4.060324826,NA
Alterra_3681,3681_9,5.097334855,52.68741622,90,98,7.540603248,NA
Alterra_3681,3681_10,5.097334855,52.68741622,98,120,5.800464037,NA
Alterra_3686,3686_1,5.12464644,52.64604948,15,20,23.20185615,1.32
Alterra_3686,3686_2,5.12464644,52.64604948,36,41,6.960556845,1.4
Alterra_3686,3686_3,5.12464644,52.64604948,48,53,4.64037123,1.43
Alterra_3686,3686_4,5.12464644,52.64604948,68,73,2.900232019,1.51
Alterra_3688,3688_1,4.944491732,52.66483766,0,13,40.60324826,NA
Alterra_3688,3688_2,4.944491732,52.66483766,13,25,22.62180974,NA
Alterra_3688,3688_3,4.944491732,52.66483766,25,38,12.18097448,NA
Alterra_3688,3688_4,4.944491732,52.66483766,38,47,1.740139211,NA
Alterra_3688,3688_5,4.944491732,52.66483766,47,75,1.740139211,NA
Alterra_3688,3688_8,4.944491732,52.66483766,110,120,13.34106729,NA
Alterra_3688,3688_9,4.944491732,52.66483766,120,140,5.800464037,NA
Alterra_3693,3693_1,4.923731648,52.6850694,11,16,91.64733179,1.022
Alterra_3693,3693_2,4.923731648,52.6850694,23,28,170.5336427,0.652
Alterra_3693,3693_4,4.923731648,52.6850694,42,47,2.900232019,1.253
Alterra_3693,3693_5,4.923731648,52.6850694,67,72,3.480278422,1.323
Alterra_3701,3701_1,4.826878868,52.49830073,12,17,253.4802784,NA
Alterra_3701,3701_2,4.826878868,52.49830073,43,48,512.1809745,NA
Alterra_3701,3701_3,4.826878868,52.49830073,78,83,527.262181,NA
Alterra_3704,3704_1,4.804665611,52.5858662,0,20,53.94431555,NA
Alterra_3704,3704_2,4.804665611,52.5858662,20,30,6.960556845,NA
Alterra_3704,3704_3,4.804665611,52.5858662,30,75,3.480278422,NA
Alterra_3704,3704_4,4.804665611,52.5858662,75,115,5.800464037,NA
